faculty_id,program,unit_taught,cohort,session_num,session_date,average_class_trs,num_students_using,histogram_trs,weak_topics,strong_topics
F2008,MGB,Digital Marketing,MGB_Jan24,3,2024-06-04,77.97486299563617,46,"[4, 8, 19, 18]","Simulation, Forecasting","Machine Learning, Optimization"
F2008,MGB,Digital Marketing,MGB_Jan24,4,2024-03-24,80.89582075347987,35,"[1, 15, 28, 21]","Simulation, Regression","Optimization, Leadership"
F2008,MGB,Digital Marketing,MGB_Jan24,5,2024-04-11,67.33060106509666,37,"[2, 12, 23, 7]","Regression, Simulation","Machine Learning, Leadership"
F2008,MGB,Digital Marketing,MGB_Jan24,6,2024-07-15,76.2631937503768,35,"[4, 8, 23, 25]","Forecasting, Stats","Strategy, Machine Learning"
F2008,MGB,Digital Marketing,MGB_Jun24,1,2024-08-21,71.6370014414361,58,"[3, 9, 27, 14]","Stats, Regression","Machine Learning, Optimization"
F2008,MGB,Digital Marketing,MGB_Jun24,2,2024-12-11,76.86929804628939,53,"[5, 20, 20, 8]","Regression, Simulation","Leadership, Machine Learning"
F2008,MGB,Digital Marketing,MGB_Jun24,3,2024-07-20,79.38660602414214,52,"[3, 15, 17, 10]","Regression, Forecasting","Leadership, Strategy"
F2008,MGB,Digital Marketing,MGB_Jun24,4,2024-07-08,80.05689905522958,48,"[4, 9, 30, 21]","Forecasting, Regression","Strategy, Optimization"
F2008,MGB,Digital Marketing,MGB_Jun24,5,2024-02-07,83.82657926121233,54,"[5, 17, 17, 17]","Simulation, Forecasting","Machine Learning, Optimization"
F2008,MGB,Digital Marketing,MGB_Jun24,6,2024-02-25,91.37389335050332,43,"[4, 7, 18, 14]","Simulation, Forecasting","Machine Learning, Leadership"
F2008,MGB,Supply Chain,MGB_Jan24,1,2024-08-16,88.09211912878567,48,"[3, 9, 23, 20]","Regression, Simulation","Optimization, Strategy"
F2008,MGB,Supply Chain,MGB_Jan24,2,2024-11-17,80.24694585631887,44,"[1, 18, 21, 10]","Stats, Forecasting","Optimization, Machine Learning"
F2008,MGB,Supply Chain,MGB_Jan24,3,2024-10-08,92.24374480155932,40,"[5, 14, 20, 23]","Stats, Regression","Strategy, Optimization"
F2008,MGB,Supply Chain,MGB_Jan24,4,2024-01-05,79.76916417188971,56,"[1, 17, 21, 17]","Regression, Simulation","Leadership, Optimization"
F2008,MGB,Supply Chain,MGB_Jan24,5,2024-11-09,71.2355938097625,43,"[4, 15, 29, 11]","Stats, Regression","Leadership, Machine Learning"
F2008,MGB,Supply Chain,MGB_Jan24,6,2024-12-01,82.51409531147118,59,"[3, 15, 26, 11]","Stats, Regression","Leadership, Optimization"
F2008,MGB,Supply Chain,MGB_Jun24,1,2024-05-08,89.26501865297112,37,"[5, 9, 18, 21]","Regression, Stats","Leadership, Machine Learning"
F2008,MGB,Supply Chain,MGB_Jun24,2,2024-09-18,74.22082261854756,50,"[2, 16, 26, 10]","Simulation, Stats","Machine Learning, Optimization"
F2008,MGB,Supply Chain,MGB_Jun24,3,2024-02-16,80.06189901625525,59,"[2, 20, 20, 18]","Forecasting, Stats","Optimization, Leadership"
F2008,MGB,Supply Chain,MGB_Jun24,4,2024-10-04,78.72242991754158,50,"[3, 10, 20, 12]","Stats, Regression","Machine Learning, Optimization"
F2008,MGB,Supply Chain,MGB_Jun24,5,2024-04-04,75.2389386637712,47,"[3, 16, 25, 9]","Forecasting, Stats","Strategy, Optimization"
F2008,MGB,Supply Chain,MGB_Jun24,6,2024-03-03,92.83836886074722,54,"[1, 20, 20, 24]","Regression, Stats","Optimization, Leadership"
F2008,MGB,Project Management,MGB_Jan24,1,2024-10-23,70.78067050140334,45,"[1, 9, 29, 11]","Forecasting, Simulation","Leadership, Strategy"
F2008,MGB,Project Management,MGB_Jan24,2,2024-01-13,72.62113242567513,38,"[4, 19, 30, 12]","Stats, Simulation","Machine Learning, Strategy"
F2008,MGB,Project Management,MGB_Jan24,3,2024-03-19,76.4271716441773,55,"[4, 9, 26, 15]","Forecasting, Regression","Strategy, Optimization"
F2008,MGB,Project Management,MGB_Jan24,4,2024-07-17,80.1815768738344,37,"[1, 17, 30, 11]","Stats, Simulation","Optimization, Strategy"
F2008,MGB,Project Management,MGB_Jan24,5,2024-07-02,85.31806187079466,57,"[1, 15, 22, 14]","Regression, Forecasting","Strategy, Optimization"
F2008,MGB,Project Management,MGB_Jan24,6,2024-04-25,76.8973142596444,43,"[2, 14, 29, 21]","Simulation, Stats","Optimization, Machine Learning"
F2008,MGB,Project Management,MGB_Jun24,1,2024-05-03,69.91618183203464,35,"[4, 7, 28, 12]","Stats, Regression","Leadership, Machine Learning"
F2008,MGB,Project Management,MGB_Jun24,2,2024-10-28,74.13829296070763,53,"[2, 13, 28, 22]","Forecasting, Stats","Optimization, Machine Learning"
F2008,MGB,Project Management,MGB_Jun24,3,2024-12-24,74.05615035104356,54,"[2, 16, 18, 9]","Stats, Forecasting","Strategy, Optimization"
F2008,MGB,Project Management,MGB_Jun24,4,2024-04-04,77.86184887975116,46,"[4, 20, 19, 15]","Stats, Forecasting","Strategy, Optimization"
F2008,MGB,Project Management,MGB_Jun24,5,2024-09-24,82.68929275365878,46,"[2, 7, 22, 16]","Forecasting, Stats","Strategy, Machine Learning"
F2008,MGB,Project Management,MGB_Jun24,6,2024-02-13,74.63694449666323,44,"[1, 9, 28, 10]","Forecasting, Stats","Machine Learning, Strategy"
F2009,GMBA,Business Analytics,GMBA_Feb24,1,2024-12-19,78.9681196422544,48,"[3, 8, 29, 11]","Stats, Forecasting","Strategy, Machine Learning"
F2009,GMBA,Business Analytics,GMBA_Feb24,2,2024-06-05,73.03858419677748,52,"[5, 12, 24, 20]","Regression, Stats","Strategy, Machine Learning"
F2009,GMBA,Business Analytics,GMBA_Feb24,3,2024-03-13,74.47773701744434,35,"[5, 16, 22, 9]","Regression, Forecasting","Leadership, Machine Learning"
F2009,GMBA,Business Analytics,GMBA_Feb24,4,2024-12-06,78.80508221389834,48,"[4, 20, 19, 13]","Regression, Stats","Leadership, Optimization"
F2009,GMBA,Business Analytics,GMBA_Feb24,5,2024-03-23,85.00907492331797,49,"[1, 8, 23, 22]","Regression, Simulation","Machine Learning, Strategy"
F2009,GMBA,Business Analytics,GMBA_Feb24,6,2024-02-11,65.77435410994303,54,"[3, 16, 22, 11]","Forecasting, Regression","Leadership, Machine Learning"
F2009,GMBA,Business Analytics,GMBA_Aug24,1,2024-05-25,85.67411745488936,44,"[4, 17, 20, 7]","Regression, Stats","Machine Learning, Strategy"
F2009,GMBA,Business Analytics,GMBA_Aug24,2,2024-08-08,81.12627862725246,45,"[4, 19, 22, 10]","Forecasting, Simulation","Strategy, Leadership"
F2009,GMBA,Business Analytics,GMBA_Aug24,3,2024-12-01,70.47871700223186,46,"[1, 7, 26, 9]","Forecasting, Simulation","Machine Learning, Optimization"
F2009,GMBA,Business Analytics,GMBA_Aug24,4,2024-07-22,83.10627304550493,36,"[4, 20, 21, 16]","Stats, Forecasting","Leadership, Machine Learning"
F2009,GMBA,Business Analytics,GMBA_Aug24,5,2024-05-22,73.20148600074879,47,"[3, 16, 25, 14]","Stats, Forecasting","Machine Learning, Strategy"
F2009,GMBA,Business Analytics,GMBA_Aug24,6,2024-10-21,78.58842928309834,46,"[1, 19, 17, 15]","Regression, Forecasting","Strategy, Machine Learning"
F2009,GMBA,Corporate Finance,GMBA_Feb24,1,2024-12-16,68.64422520626425,60,"[1, 16, 23, 15]","Stats, Regression","Strategy, Machine Learning"
F2009,GMBA,Corporate Finance,GMBA_Feb24,2,2024-04-22,82.57730714975003,48,"[5, 12, 17, 19]","Simulation, Regression","Machine Learning, Leadership"
F2009,GMBA,Corporate Finance,GMBA_Feb24,3,2024-11-25,84.95457466391555,45,"[1, 18, 29, 24]","Stats, Forecasting","Optimization, Strategy"
F2009,GMBA,Corporate Finance,GMBA_Feb24,4,2024-12-06,80.56255457276465,48,"[1, 10, 24, 15]","Simulation, Forecasting","Optimization, Leadership"
F2009,GMBA,Corporate Finance,GMBA_Feb24,5,2024-06-16,87.69344432812939,56,"[5, 14, 28, 16]","Stats, Forecasting","Strategy, Machine Learning"
F2009,GMBA,Corporate Finance,GMBA_Feb24,6,2024-06-28,69.95885385476862,44,"[5, 12, 17, 8]","Stats, Regression","Machine Learning, Strategy"
F2009,GMBA,Corporate Finance,GMBA_Aug24,1,2024-10-12,72.76124471705631,37,"[3, 18, 19, 19]","Simulation, Regression","Strategy, Leadership"
F2009,GMBA,Corporate Finance,GMBA_Aug24,2,2024-02-14,82.24483982942414,58,"[5, 17, 17, 12]","Forecasting, Simulation","Leadership, Strategy"
F2009,GMBA,Corporate Finance,GMBA_Aug24,3,2024-06-10,90.58135076187722,44,"[1, 11, 27, 23]","Forecasting, Simulation","Machine Learning, Strategy"
F2009,GMBA,Corporate Finance,GMBA_Aug24,4,2024-09-16,91.77182387169223,51,"[2, 9, 24, 11]","Stats, Simulation","Optimization, Machine Learning"
F2009,GMBA,Corporate Finance,GMBA_Aug24,5,2024-08-21,81.37002703429707,37,"[2, 11, 18, 14]","Simulation, Forecasting","Machine Learning, Strategy"
F2009,GMBA,Corporate Finance,GMBA_Aug24,6,2024-04-28,81.75808404379138,59,"[5, 20, 17, 19]","Stats, Forecasting","Machine Learning, Optimization"
F2009,GMBA,Leadership,GMBA_Feb24,1,2024-12-24,79.0253088334906,56,"[1, 16, 25, 25]","Simulation, Stats","Optimization, Machine Learning"
F2009,GMBA,Leadership,GMBA_Feb24,2,2024-06-16,86.59654715369228,55,"[1, 17, 15, 17]","Forecasting, Simulation","Machine Learning, Optimization"
F2009,GMBA,Leadership,GMBA_Feb24,3,2024-01-22,76.58521709792755,37,"[1, 15, 29, 13]","Forecasting, Stats","Strategy, Leadership"
F2009,GMBA,Leadership,GMBA_Feb24,4,2024-01-10,88.97520019007811,46,"[1, 7, 25, 25]","Stats, Simulation","Optimization, Leadership"
F2009,GMBA,Leadership,GMBA_Feb24,5,2024-05-01,81.25707495534509,45,"[2, 14, 30, 18]","Forecasting, Simulation","Optimization, Leadership"
F2009,GMBA,Leadership,GMBA_Feb24,6,2024-09-03,71.77507198431387,37,"[5, 18, 21, 22]","Regression, Stats","Leadership, Optimization"
F2009,GMBA,Leadership,GMBA_Aug24,1,2024-02-01,86.11698607177483,51,"[2, 9, 19, 17]","Regression, Simulation","Machine Learning, Optimization"
F2009,GMBA,Leadership,GMBA_Aug24,2,2024-02-17,90.18237782628852,52,"[3, 14, 18, 14]","Forecasting, Stats","Optimization, Leadership"
F2009,GMBA,Leadership,GMBA_Aug24,3,2024-01-13,83.78276803628626,37,"[1, 14, 25, 18]","Stats, Regression","Machine Learning, Strategy"
F2009,GMBA,Leadership,GMBA_Aug24,4,2024-10-16,92.40059755905513,48,"[3, 7, 30, 15]","Regression, Forecasting","Strategy, Leadership"
F2009,GMBA,Leadership,GMBA_Aug24,5,2024-06-19,69.83811137485392,48,"[1, 9, 28, 14]","Regression, Simulation","Machine Learning, Strategy"
F2009,GMBA,Leadership,GMBA_Aug24,6,2024-12-20,80.89317218322397,44,"[2, 15, 24, 15]","Forecasting, Simulation","Strategy, Machine Learning"
F2009,GMBA,Strategy,GMBA_Feb24,1,2024-03-22,83.01850114463306,53,"[1, 14, 27, 15]","Regression, Forecasting","Machine Learning, Strategy"
F2009,GMBA,Strategy,GMBA_Feb24,2,2024-03-09,93.18573183090426,52,"[5, 16, 27, 22]","Simulation, Regression","Strategy, Leadership"
F2009,GMBA,Strategy,GMBA_Feb24,3,2024-03-02,77.23158911025551,45,"[5, 16, 28, 10]","Simulation, Regression","Strategy, Machine Learning"
F2009,GMBA,Strategy,GMBA_Feb24,4,2024-12-09,79.74458952909,41,"[3, 12, 28, 14]","Regression, Stats","Machine Learning, Strategy"
F2009,GMBA,Strategy,GMBA_Feb24,5,2024-11-21,87.8488263558859,55,"[4, 20, 17, 9]","Regression, Stats","Optimization, Strategy"
F2009,GMBA,Strategy,GMBA_Feb24,6,2024-08-21,79.63869461528168,48,"[5, 12, 21, 22]","Regression, Simulation","Leadership, Machine Learning"
F2009,GMBA,Strategy,GMBA_Aug24,1,2024-01-25,82.54818609700554,49,"[2, 12, 23, 12]","Forecasting, Regression","Leadership, Strategy"
F2009,GMBA,Strategy,GMBA_Aug24,2,2024-01-10,70.84989230562319,45,"[3, 14, 27, 15]","Stats, Forecasting","Optimization, Strategy"
F2009,GMBA,Strategy,GMBA_Aug24,3,2024-05-14,70.83544209069308,41,"[3, 13, 28, 18]","Stats, Simulation","Leadership, Strategy"
F2009,GMBA,Strategy,GMBA_Aug24,4,2024-12-16,85.7895215528204,48,"[3, 13, 17, 22]","Regression, Stats","Optimization, Strategy"
F2009,GMBA,Strategy,GMBA_Aug24,5,2024-05-22,67.66358829345538,46,"[1, 8, 30, 10]","Simulation, Stats","Leadership, Machine Learning"
F2009,GMBA,Strategy,GMBA_Aug24,6,2024-07-22,74.74269103094117,38,"[4, 16, 30, 19]","Forecasting, Simulation","Optimization, Leadership"
F2010,GMBA,Business Analytics,GMBA_Feb24,1,2024-08-04,92.40958163758108,39,"[2, 10, 21, 10]","Regression, Stats","Optimization, Strategy"
F2010,GMBA,Business Analytics,GMBA_Feb24,2,2024-01-03,93.37347606891095,38,"[5, 10, 15, 18]","Simulation, Regression","Leadership, Machine Learning"
F2010,GMBA,Business Analytics,GMBA_Feb24,3,2024-04-25,79.32563170250596,37,"[2, 20, 16, 18]","Forecasting, Simulation","Optimization, Machine Learning"
F2010,GMBA,Business Analytics,GMBA_Feb24,4,2024-05-10,81.11925197265003,47,"[5, 11, 17, 7]","Forecasting, Simulation","Machine Learning, Strategy"
F2010,GMBA,Business Analytics,GMBA_Feb24,5,2024-05-13,74.51010239604811,41,"[1, 16, 15, 9]","Forecasting, Simulation","Strategy, Optimization"
F2010,GMBA,Business Analytics,GMBA_Feb24,6,2024-01-24,88.16905478284176,60,"[4, 19, 22, 8]","Forecasting, Simulation","Strategy, Machine Learning"
F2010,GMBA,Business Analytics,GMBA_Aug24,1,2024-08-09,91.15367169088273,42,"[2, 17, 18, 20]","Stats, Simulation","Strategy, Optimization"
F2010,GMBA,Business Analytics,GMBA_Aug24,2,2024-12-01,86.49781303674857,55,"[2, 9, 26, 20]","Simulation, Regression","Optimization, Leadership"
F2010,GMBA,Business Analytics,GMBA_Aug24,3,2024-02-07,82.51702524867228,53,"[4, 13, 24, 12]","Forecasting, Regression","Optimization, Strategy"
F2010,GMBA,Business Analytics,GMBA_Aug24,4,2024-08-17,80.00489947541729,36,"[3, 15, 26, 21]","Regression, Simulation","Leadership, Strategy"
F2010,GMBA,Business Analytics,GMBA_Aug24,5,2024-11-27,77.69129551056231,38,"[3, 11, 16, 25]","Forecasting, Regression","Strategy, Machine Learning"
F2010,GMBA,Business Analytics,GMBA_Aug24,6,2024-08-03,81.98415705837392,58,"[4, 8, 16, 7]","Simulation, Stats","Optimization, Strategy"
F2010,GMBA,Corporate Finance,GMBA_Feb24,1,2024-01-15,82.68059639431233,38,"[2, 13, 23, 8]","Regression, Simulation","Leadership, Strategy"
F2010,GMBA,Corporate Finance,GMBA_Feb24,2,2024-07-25,70.65635070978104,41,"[1, 7, 19, 18]","Forecasting, Regression","Leadership, Optimization"
F2010,GMBA,Corporate Finance,GMBA_Feb24,3,2024-12-10,80.77095369054018,53,"[4, 15, 27, 15]","Simulation, Forecasting","Machine Learning, Optimization"
F2010,GMBA,Corporate Finance,GMBA_Feb24,4,2024-12-24,80.53316140570381,47,"[4, 15, 26, 17]","Regression, Stats","Optimization, Leadership"
F2010,GMBA,Corporate Finance,GMBA_Feb24,5,2024-10-19,87.36849650681229,41,"[4, 7, 22, 10]","Simulation, Regression","Leadership, Strategy"
F2010,GMBA,Corporate Finance,GMBA_Feb24,6,2024-10-24,85.32300595745197,53,"[3, 20, 21, 23]","Forecasting, Stats","Machine Learning, Strategy"
F2010,GMBA,Corporate Finance,GMBA_Aug24,1,2024-10-11,78.21010539831975,46,"[1, 14, 17, 15]","Regression, Simulation","Leadership, Optimization"
F2010,GMBA,Corporate Finance,GMBA_Aug24,2,2024-10-10,64.75533447494497,55,"[5, 16, 16, 18]","Forecasting, Stats","Leadership, Optimization"
F2010,GMBA,Corporate Finance,GMBA_Aug24,3,2024-02-22,99.0,53,"[4, 16, 18, 11]","Forecasting, Regression","Strategy, Optimization"
F2010,GMBA,Corporate Finance,GMBA_Aug24,4,2024-09-14,72.97488423644654,51,"[5, 8, 19, 8]","Simulation, Forecasting","Optimization, Machine Learning"
F2010,GMBA,Corporate Finance,GMBA_Aug24,5,2024-10-25,73.06805714715723,54,"[2, 17, 17, 9]","Stats, Simulation","Optimization, Machine Learning"
F2010,GMBA,Corporate Finance,GMBA_Aug24,6,2024-08-07,69.0583876327066,54,"[5, 11, 30, 25]","Forecasting, Regression","Optimization, Leadership"
F2010,GMBA,Leadership,GMBA_Feb24,1,2024-07-04,72.41976505463016,43,"[5, 17, 17, 16]","Regression, Stats","Leadership, Optimization"
F2010,GMBA,Leadership,GMBA_Feb24,2,2024-12-01,77.73733053401668,42,"[1, 17, 28, 14]","Stats, Forecasting","Machine Learning, Optimization"
F2010,GMBA,Leadership,GMBA_Feb24,3,2024-02-28,71.07770752734221,36,"[3, 8, 15, 14]","Regression, Simulation","Optimization, Strategy"
F2010,GMBA,Leadership,GMBA_Feb24,4,2024-03-09,76.05537738123832,37,"[5, 15, 17, 21]","Simulation, Stats","Leadership, Strategy"
F2010,GMBA,Leadership,GMBA_Feb24,5,2024-10-02,70.07680786879243,52,"[2, 14, 24, 24]","Simulation, Forecasting","Optimization, Strategy"
F2010,GMBA,Leadership,GMBA_Feb24,6,2024-08-14,78.40132002955356,56,"[3, 20, 29, 21]","Forecasting, Simulation","Strategy, Optimization"
F2010,GMBA,Leadership,GMBA_Aug24,1,2024-06-15,87.03866368615016,55,"[4, 19, 22, 17]","Forecasting, Simulation","Optimization, Leadership"
F2010,GMBA,Leadership,GMBA_Aug24,2,2024-08-11,76.14821913657295,58,"[3, 13, 28, 7]","Regression, Simulation","Machine Learning, Strategy"
F2010,GMBA,Leadership,GMBA_Aug24,3,2024-05-16,75.03673670271655,46,"[4, 12, 28, 18]","Regression, Stats","Machine Learning, Leadership"
F2010,GMBA,Leadership,GMBA_Aug24,4,2024-06-07,74.92668541013984,43,"[3, 14, 18, 25]","Simulation, Stats","Leadership, Strategy"
F2010,GMBA,Leadership,GMBA_Aug24,5,2024-03-06,77.55776763214492,47,"[2, 17, 29, 25]","Forecasting, Simulation","Optimization, Machine Learning"
F2010,GMBA,Leadership,GMBA_Aug24,6,2024-08-28,76.20002218597303,44,"[1, 9, 21, 15]","Stats, Forecasting","Leadership, Strategy"
F2010,GMBA,Strategy,GMBA_Feb24,1,2024-05-01,74.5913939084661,54,"[3, 19, 23, 13]","Simulation, Regression","Leadership, Optimization"
F2010,GMBA,Strategy,GMBA_Feb24,2,2024-08-27,86.98416903593267,46,"[4, 16, 22, 18]","Stats, Forecasting","Leadership, Machine Learning"
F2010,GMBA,Strategy,GMBA_Feb24,3,2024-12-06,81.87922115661674,40,"[1, 16, 30, 19]","Simulation, Regression","Leadership, Strategy"
F2010,GMBA,Strategy,GMBA_Feb24,4,2024-11-10,80.36374226359993,35,"[2, 13, 15, 22]","Simulation, Forecasting","Strategy, Optimization"
F2010,GMBA,Strategy,GMBA_Feb24,5,2024-12-17,90.85410373595847,36,"[3, 13, 18, 17]","Stats, Forecasting","Optimization, Leadership"
F2010,GMBA,Strategy,GMBA_Feb24,6,2024-07-01,73.72583058030082,48,"[3, 18, 28, 22]","Regression, Forecasting","Leadership, Machine Learning"
F2010,GMBA,Strategy,GMBA_Aug24,1,2024-04-14,74.28632655354626,60,"[3, 16, 25, 7]","Forecasting, Stats","Strategy, Optimization"
F2010,GMBA,Strategy,GMBA_Aug24,2,2024-03-20,82.86645316425702,47,"[2, 16, 20, 8]","Stats, Regression","Leadership, Strategy"
F2010,GMBA,Strategy,GMBA_Aug24,3,2024-02-12,74.82181234943148,40,"[1, 9, 26, 17]","Forecasting, Regression","Leadership, Strategy"
F2010,GMBA,Strategy,GMBA_Aug24,4,2024-12-15,90.33972529859372,40,"[4, 19, 24, 17]","Regression, Stats","Leadership, Strategy"
F2010,GMBA,Strategy,GMBA_Aug24,5,2024-08-12,75.80291514102228,46,"[5, 7, 23, 8]","Simulation, Stats","Leadership, Machine Learning"
F2010,GMBA,Strategy,GMBA_Aug24,6,2024-12-17,78.13751661403779,55,"[4, 20, 22, 9]","Simulation, Regression","Machine Learning, Optimization"
